time;open;close;diff openclose;currency;impact;news
2019.01.24 10:15:00;124.631;124.514;11.7;EUR;2;French Flash Manufacturing PMI
2019.01.24 10:15:00;124.631;124.514;11.7;EUR;2;French Flash Services PMI
2019.01.24 10:30:00;124.458;124.552;-9.4;EUR;2;German Flash Manufacturing PMI
2019.01.24 10:30:00;124.458;124.552;-9.4;EUR;2;German Flash Services PMI
2019.01.24 11:00:00;124.63;124.58;5.0;EUR;2;Flash Manufacturing PMI
2019.01.24 11:00:00;124.63;124.58;5.0;EUR;2;Flash Services PMI
2019.01.24 11:00:00;124.63;124.58;5.0;All;2;WEF Annual Meetings (Day 2)
2019.01.24 14:40:00;124.535;124.536;-0.1;EUR;3;Main Refinancing Rate
2019.01.24 14:45:00;124.544;124.591;-4.7;EUR;3;Monetary Policy Statement
2019.01.24 15:30:00;124.388;124.131;25.7;EUR;3;ECB Press Conference
2019.01.24 15:30:00;124.388;124.131;25.7;USD;1;Unemployment Claims
2019.01.24 16:45:00;124.452;124.471;-1.9;USD;1;Flash Manufacturing PMI
2019.01.24 16:45:00;124.452;124.471;-1.9;USD;1;Flash Services PMI
2019.01.24 17:00:00;124.547;124.509;3.8;USD;1;CB Leading Index m/m
2019.01.24 17:30:00;124.555;124.547;0.8;USD;1;Natural Gas Storage
2019.01.24 18:00:00;124.415;124.428;-1.3;USD;1;Crude Oil Inventories
2019.01.24 23:45:00;123.919;123.916;0.3;NZD;1;Visitor Arrivals m/m
2019.01.25 01:30:00;123.833;123.853;-2.0;JPY;1;Tokyo Core CPI y/y
2019.01.25 11:00:00;124.465;124.443;2.2;EUR;2;German ifo Business Climate
2019.01.25 11:00:00;124.465;124.443;2.2;All;2;WEF Annual Meetings (Day 3)
2019.01.25 11:30:00;124.404;124.431;-2.7;GBP;1;High Street Lending
2019.01.25 13:00:00;124.484;124.491;-0.7;GBP;1;CBI Realized Sales
2019.01.25 15:55:00;124.793;124.811;-1.8;EUR;1;Belgian NBB Business Climate
2019.01.25 20:30:00;125.206;125.224;-1.8;USD;3;President Trump Speaks
2019.01.28 01:50:00;124.858;124.869;-1.1;JPY;1;Monetary Policy Meeting Minutes
2019.01.28 01:50:00;124.858;124.869;-1.1;JPY;1;SPPI y/y
2019.01.28 11:00:00;124.692;124.719;-2.7;EUR;1;M3 Money Supply y/y
2019.01.28 11:00:00;124.692;124.719;-2.7;EUR;1;Private Loans y/y
2019.01.28 16:00:00;124.922;124.881;4.1;CNY;1;CB Leading Index m/m
2019.01.28 16:00:00;124.922;124.881;4.1;EUR;3;ECB President Draghi Speaks
2019.01.28 16:30:00;124.738;124.681;5.7;GBP;3;BOE Gov Carney Speaks
2019.01.28 23:45:00;124.91;124.916;-0.6;NZD;2;Trade Balance
2019.01.29 02:30:00;124.877;124.813;6.4;AUD;1;NAB Business Confidence
2019.01.29 09:00:00;124.959;124.934;2.5;CHF;1;Trade Balance
2019.01.29 10:00:00;124.906;124.927;-2.1;EUR;2;Spanish Unemployment Rate
2019.01.29 16:00:00;125.092;125.05;4.2;USD;1;SP/CS Composite-20 HPI y/y
2019.01.29 17:00:00;125.044;124.989;5.5;USD;3;CB Consumer Confidence
2019.01.30 01:50:00;125.1;125.114;-1.4;JPY;1;Retail Sales y/y
2019.01.30 02:00:00;125.126;125.081;4.5;GBP;1;BRC Shop Price Index y/y
2019.01.30 02:30:00;125.068;125.069;-0.1;AUD;3;CPI q/q
2019.01.30 02:30:00;125.068;125.069;-0.1;AUD;3;Trimmed Mean CPI q/q
2019.01.30 07:00:00;125.112;125.106;0.6;JPY;1;Consumer Confidence
2019.01.30 08:30:00;125.024;125.023;0.1;EUR;1;French Flash GDP q/q
2019.01.30 09:00:00;124.94;124.93;1.0;EUR;1;German GfK Consumer Climate
2019.01.30 09:00:00;124.94;124.93;1.0;EUR;1;German Import Prices m/m
2019.01.30 09:00:00;124.94;124.93;1.0;EUR;2;German Prelim CPI m/m (All Day)
2019.01.30 09:45:00;124.946;124.982;-3.6;EUR;1;French Consumer Spending m/m
2019.01.30 10:00:00;124.961;124.935;2.6;CHF;1;KOF Economic Barometer
2019.01.30 11:00:00;125.03;125.018;1.2;CHF;1;Credit Suisse Economic Expectations
2019.01.30 11:30:00;124.987;124.974;1.3;GBP;2;Net Lending to Individuals m/m
2019.01.30 11:30:00;124.987;124.974;1.3;GBP;1;M4 Money Supply m/m
2019.01.30 11:30:00;124.987;124.974;1.3;GBP;1;Mortgage Approvals
2019.01.30 12:10:00;125.025;124.988;3.7;EUR;1;Italian 10-y Bond Auction
2019.01.30 12:30:00;125.052;125.045;0.7;EUR;1;German 10-y Bond Auction
2019.01.30 15:15:00;125.068;125.133;-6.5;USD;2;ADP Non-Farm Employment Change
2019.01.30 17:00:00;125.172;125.111;6.1;USD;1;Pending Home Sales m/m
2019.01.30 17:30:00;125.156;125.17;-1.4;USD;1;Crude Oil Inventories
2019.01.30 21:00:00;125.047;125.378;-33.1;USD;3;FOMC Statement
2019.01.30 21:00:00;125.047;125.378;-33.1;USD;3;Federal Funds Rate
2019.01.30 21:30:00;125.18;125.113;6.7;USD;3;FOMC Press Conference
2019.01.31 01:50:00;125.175;125.187;-1.2;JPY;1;BOJ Summary of Opinions
2019.01.31 01:50:00;125.175;125.187;-1.2;JPY;1;Prelim Industrial Production m/m
2019.01.31 02:00:00;125.162;125.157;0.5;GBP;1;GfK Consumer Confidence
2019.01.31 02:30:00;125.185;125.137;4.8;AUD;1;Import Prices q/q
2019.01.31 02:30:00;125.185;125.137;4.8;AUD;1;Private Sector Credit m/m
2019.01.31 03:00:00;125.147;125.218;-7.1;CNY;2;Manufacturing PMI
2019.01.31 03:00:00;125.147;125.218;-7.1;CNY;1;Non-Manufacturing PMI
2019.01.31 07:00:00;125.171;125.166;0.5;JPY;1;Housing Starts y/y
2019.01.31 08:55:00;125.107;125.115;-0.8;GBP;1;Nationwide HPI m/m
